iMtlZSA,Mon, 30 Nov 2020 21:10:28 GMT,hover,bar_distback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 21:10:29 GMT,hover,bar_distback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 21:10:29 GMT,hover,bar_distback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 21:10:29 GMT,hover,bar_coverback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 21:10:31 GMT,hover,bar_coverback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 21:10:32 GMT,click,sentiment_Negative,select a sentiment
iMtlZSA,Mon, 30 Nov 2020 21:10:32 GMT,click,sentiment_Neutral,select a sentiment
iMtlZSA,Mon, 30 Nov 2020 21:10:33 GMT,click,sentiment_Positive,select a sentiment
iMtlZSA,Mon, 30 Nov 2020 21:10:34 GMT,hover,bar_coverback,hovered on metric bar
iMtlZSA,Mon, 30 Nov 2020 21:10:35 GMT,click,comment_766,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:35 GMT,hover,comment_766,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:35 GMT,click,comment_977,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:35 GMT,hover,comment_977,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:36 GMT,click,comment_1243,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:37 GMT,click,comment_682,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:37 GMT,hover,comment_682,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:37 GMT,click,comment_990,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:38 GMT,click,comment_978,interact with a comment
iMtlZSA,Mon, 30 Nov 2020 21:10:38 GMT,hover,comment_978,interact with a comment
